mpisize,file,filesize,walltime,rate(MB/s)
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test8.nc,34359750521,3079.56964087,11.1573221352
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test48.nc,34359750521,3080.04976296,11.1555829176
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test40.nc,34359750521,3087.31847215,11.1293184785
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test8.nc,34359750521,3087.865592,11.1273465432
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test8.nc,34359750521,3088.41139293,11.1253800578
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test40.nc,34359750521,3102.80034208,11.0737871383
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test40.nc,34359750521,3103.16084003,11.0725006831
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test40.nc,34359750521,3103.405442,11.0716279787
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test7.nc,34359750521,3133.55287504,10.965109539
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test7.nc,34359750521,3142.68913198,10.9332323619
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test7.nc,34359750521,3143.41312099,10.9307142264
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test7.nc,34359750521,3143.97757483,10.9287517812
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test36.nc,34359750521,3289.23031902,10.4461369951
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test36.nc,34359750521,3293.72069597,10.4318956258
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test36.nc,34359750521,3298.16578913,10.4178360695
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test36.nc,34359750521,3298.79033518,10.4158637045
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test43.nc,34359750521,3392.36159396,10.1285637068
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test43.nc,34359750521,3414.41340804,10.063148897
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test43.nc,34359750521,3418.14632106,10.0521590633
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test43.nc,34359750521,3420.13581896,10.046311708
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test43.nc,34359750521,3420.2048471,10.0461089488
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test43.nc,34359750521,3425.56562996,10.030387455
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test27.nc,34359750521,3466.73993897,9.91125700971
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test27.nc,34359750521,3483.22632694,9.86434623993
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test27.nc,34359750521,3489.08082104,9.8477943858
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test27.nc,34359750521,3492.36310792,9.83853896609
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test27.nc,34359750521,3494.82778811,9.83160046909
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test49.nc,34359750521,1296.61759901,26.4995250313
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test49.nc,34359750521,1298.59158611,26.4592431434
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test49.nc,34359750521,1300.10609818,26.4284203953
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test31.nc,34359750521,1641.73134899,20.9289726618
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test31.nc,34359750521,1641.93813205,20.9263369005
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test31.nc,34359750521,1642.01023889,20.9254179464
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test0.nc,34359750521,1993.19444394,17.2385341658
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test0.nc,34359750521,1995.03150797,17.2226605864
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test0.nc,34359750521,1995.49577785,17.218653581
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test22.nc,34359750521,2051.20588303,16.7510003775
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test22.nc,34359750521,2051.09597206,16.7518980043
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test22.nc,34359750521,2064.11950421,16.6462021462
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test36.nc,34359750521,2116.60912681,16.2333942937
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test36.nc,34359750521,2116.88333011,16.231291556
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test29.nc,34359750521,2151.20055103,15.9723604127
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test29.nc,34359750521,2152.18574405,15.9650488421
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test29.nc,34359750521,2152.21696997,15.9648172096
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test56.nc,34359750521,2191.89432096,15.6758244193
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test56.nc,34359750521,2201.11584306,15.6101509284
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test8.nc,34359750521,2263.29793,15.1812759891
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test8.nc,34359750521,2263.52045894,15.1797835029
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test43.nc,34359750521,2266.38979101,15.1605653437
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test43.nc,34359750521,2269.27915812,15.1412621044
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test1.nc,34359750521,2278.96224308,15.0769283806
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test1.nc,34359750521,2279.06629205,15.0762400554
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test13.nc,34359750521,2320.32020688,14.8081934636
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test13.nc,34359750521,2325.70300698,14.7739201514
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test55.nc,34359750521,2358.13185692,14.5707503252
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test55.nc,34359750521,2358.19779801,14.5703428906
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test55.nc,34359750521,2358.489784,14.5685390516
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test57.nc,34359750521,2371.91404796,14.4860858473
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test57.nc,34359750521,2372.16876698,14.4845303586
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test45.nc,34359750521,2457.57232809,13.9811757026
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test45.nc,34359750521,2464.49535608,13.9419011021
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test11.nc,34359750521,2470.56488991,13.9076494859
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test11.nc,34359750521,2475.37204003,13.8806409563
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test21.nc,34359750521,2486.12631798,13.820597237
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test21.nc,34359750521,2486.33601689,13.8194316004
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test50.nc,34359750521,2497.11978102,13.7597526487
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test50.nc,34359750521,2496.96649408,13.7605973498
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test50.nc,34359750521,2497.15020204,13.7595850234
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test28.nc,34359750521,2512.30875707,13.6765636088
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test54.nc,34359750521,2513.86682701,13.6680870091
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test54.nc,34359750521,2513.87000799,13.6680697139
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test37.nc,34359750521,2516.25556493,13.6551115872
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test28.nc,34359750521,2520.39333701,13.6326937611
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test37.nc,34359750521,2519.62790418,13.6368352105
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test14.nc,34359750521,2531.32927299,13.5737973276
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test14.nc,34359750521,2531.5210042,13.5727692814
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test14.nc,34359750521,2531.74182487,13.571585453
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test3.nc,34359750521,2559.02102399,13.4269121664
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test3.nc,34359750521,2562.42400789,13.4090807826
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test35.nc,34359750521,2584.12421393,13.2964779076
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test48.nc,34359750521,2603.71159601,13.1964502419
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test6.nc,34359750521,2646.46987605,12.9832388541
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test30.nc,34359750521,2651.77442694,12.9572674704
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test42.nc,34359750521,2660.67319608,12.9139311704
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test25.nc,34359750521,2671.65675497,12.8608401723
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test10.nc,34359750521,2675.80106211,12.8409211759
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test27.nc,34359750521,2684.61589193,12.7987585204
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test23.nc,34359750521,2686.72200012,12.7887256365
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test63.nc,34359750521,2694.37562394,12.7523980753
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test62.nc,34359750521,2696.15942907,12.7439609655
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test63.nc,34359750521,2697.45600104,12.7378353929
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test63.nc,34359750521,2697.54388905,12.7374203847
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test58.nc,34359750521,2698.69413114,12.7319914193
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test34.nc,34359750521,2700.03938985,12.7256478739
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test32.nc,34359750521,2713.76656318,12.6612771294
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test41.nc,34359750521,2719.38956499,12.635096848
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test46.nc,34359750521,2740.45794582,12.5379594215
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test40.nc,34359750521,2741.29178286,12.5341456666
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test46.nc,34359750521,2741.56011415,12.5329188821
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test53.nc,34359750521,2743.19401002,12.5254540494
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test53.nc,34359750521,2743.07627511,12.5259916513
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test51.nc,34359750521,2753.65812802,12.4778563364
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test47.nc,34359750521,2754.88335991,12.4723068211
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test51.nc,34359750521,2755.08183599,12.4714083162
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test19.nc,34359750521,2768.98787022,12.4087761057
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test5.nc,34359750521,2809.28328419,12.2307887974
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test5.nc,34359750521,2807.15694594,12.2400532577
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test5.nc,34359750521,2810.50401902,12.2254763873
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test5.nc,34359750521,2810.71961284,12.2245386427
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test20.nc,34359750521,2821.54735303,12.1776267494
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test2.nc,34359750521,2854.02894711,12.039033646
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test2.nc,34359750521,2854.2293129,12.0381885106
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test24.nc,34359750521,2859.16978908,12.0173872333
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test24.nc,34359750521,2861.23700094,12.0087048048
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test24.nc,34359750521,2862.30775714,12.0042124874
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test24.nc,34359750521,2862.8047049,12.0021287034
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test39.nc,34359750521,2905.36374998,11.8263162474
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test39.nc,34359750521,2905.5977509,11.8253638207
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test61.nc,34359750521,2907.55578685,11.8174002633
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test61.nc,34359750521,2912.25853896,11.7983173751
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test61.nc,34359750521,2909.85696888,11.8080547905
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test61.nc,34359750521,2913.25298095,11.794290007
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test44.nc,34359750521,2953.43406105,11.6338302501
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test44.nc,34359750521,2963.28823686,11.5951428868
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test44.nc,34359750521,2964.22847509,11.5914649662
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test44.nc,34359750521,2964.18446207,11.5916370795
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test17.nc,34359750521,3079.31523705,11.1582439198
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test17.nc,34359750521,3083.91220498,11.1416111216
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test17.nc,34359750521,3085.22885299,11.136856343
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test17.nc,34359750521,3091.16544199,11.1154679896
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test17.nc,34359750521,3092.83123708,11.1094812123
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test59.nc,34359750521,3177.80788898,10.8124064517
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test59.nc,34359750521,3198.79296803,10.7414736947
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test59.nc,34359750521,3200.91781092,10.7343432574
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test59.nc,34359750521,3202.08106184,10.7304436888
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test59.nc,34359750521,3202.54885101,10.7288763168
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test7.nc,34359750521,3209.16372299,10.7067614765
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test7.nc,34359750521,3212.5669651,10.6954192377
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test7.nc,34359750521,3213.42586994,10.6925604983
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test7.nc,34359750521,3216.25332499,10.6831605129
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test26.nc,34359750521,3288.25237393,10.4492437361
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test26.nc,34359750521,3309.78543591,10.3812622257
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test26.nc,34359750521,3325.56802011,10.3319945084
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test26.nc,34359750521,3329.08318996,10.3210849836
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test26.nc,34359750521,3335.36447215,10.3016479332
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test26.nc,34359750521,3335.51935482,10.3011695829
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test26.nc,34359750521,3335.96235204,10.2998016449
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test60.nc,34359750521,3452.36685514,9.95252010075
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test60.nc,34359750521,3468.29894495,9.90680188368
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test60.nc,34359750521,3490.84738612,9.84281084805
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test60.nc,34359750521,3492.92123294,9.83696689092
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test60.nc,34359750521,3493.55617404,9.83517905804
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test60.nc,34359750521,3494.89646196,9.83140728057
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test60.nc,34359750521,3498.66343808,9.82082190216
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test60.nc,34359750521,3499.48424006,9.81851843415
1,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test56.nc,34359750521,814.793005943,42.1699134263
4,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test25.nc,34359750521,995.231313944,34.5243864814
4,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test28.nc,34359750521,1085.6047101,31.6503329446
4,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test0.nc,34359750521,1087.87814689,31.5841903979
4,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test18.nc,34359750521,1144.45737386,30.0227437962
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test23.nc,34359750521,1537.09603,22.3536785279
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test45.nc,34359750521,1600.38595486,21.4696651247
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test37.nc,34359750521,1609.1960609,21.3521219421
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test47.nc,34359750521,1609.33454013,21.3502846451
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test6.nc,34359750521,1664.05575085,20.6481967347
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test7.nc,34359750521,1677.20846915,20.4862729666
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test26.nc,34359750521,1688.00912499,20.3551924052
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test11.nc,34359750521,1701.93174887,20.1886770982
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test35.nc,34359750521,1705.14332199,20.1506524864
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test13.nc,34359750521,1707.18621993,20.1265392843
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test61.nc,34359750521,1719.09119296,19.9871598794
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test44.nc,34359750521,1720.06896305,19.9757982145
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test8.nc,34359750521,1728.20616388,19.8817428378
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test22.nc,34359750521,1746.79297304,19.670190487
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test59.nc,34359750521,1753.90591788,19.5904182606
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test17.nc,34359750521,1806.35162616,19.0216290247
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test33.nc,34359750521,1761.612252,19.5047181819
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test33.nc,34359750521,1761.55922699,19.5053052969
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test33.nc,34359750521,1762.06377292,19.4997201856
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test30.nc,34359750521,1907.73588395,18.0107481387
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test43.nc,34359750521,1983.45214105,17.3232062473
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test10.nc,34359750521,2004.62346315,17.1402515996
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test36.nc,34359750521,2007.61607289,17.1147018521
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test28.nc,34359750521,2020.13236308,17.0086629713
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test64.nc,34359750521,2066.6224761,16.6260412428
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test16.nc,34359750521,2087.71677589,16.4580516465
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test62.nc,34359750521,2088.34921098,16.4530674948
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test6.nc,34359750521,2094.00901103,16.4085972601
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test41.nc,34359750521,2095.576509,16.3963235766
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test63.nc,34359750521,2097.02062201,16.3850322502
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test39.nc,34359750521,2109.18144679,16.2905617121
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test45.nc,34359750521,2134.64667177,16.0962237804
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test53.nc,34359750521,2137.13278008,16.0774991808
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test53.nc,34359750521,2137.14335513,16.0774196258
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test17.nc,34359750521,2139.0799799,16.0628638685
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test0.nc,34359750521,2141.18602395,16.0470646346
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test47.nc,34359750521,2143.34092188,16.0309310433
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test24.nc,34359750521,2153.11458683,15.9581616005
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test40.nc,34359750521,2153.75302601,15.9534311066
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test23.nc,34359750521,2165.74963212,15.8650612293
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test29.nc,34359750521,2180.02837396,15.7611483096
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test18.nc,34359750521,2197.8243351,15.6335290188
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test18.nc,34359750521,2197.62901497,15.6349184903
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test13.nc,34359750521,2205.44972706,15.5794757411
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test8.nc,34359750521,2212.41533113,15.5304250688
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test20.nc,34359750521,2219.15612793,15.4832506323
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test52.nc,34359750521,2220.82346296,15.4716262206
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test11.nc,34359750521,2228.38935995,15.4190964732
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test26.nc,34359750521,2235.06830096,15.3730203709
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test7.nc,34359750521,2236.73943186,15.3615347553
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test59.nc,34359750521,2270.0200479,15.1363202949
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test42.nc,34359750521,2284.8853209,15.0378446597
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test42.nc,34359750521,2292.93659401,14.9850417193
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test42.nc,34359750521,2293.48514104,14.9814576542
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test56.nc,34359750521,2346.4903512,14.6430393389

64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test32.nc,34359750521,2350.14460516,14.6202707891
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test32.nc,34359750521,2349.95631003,14.6214422686
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test58.nc,34359750521,2424.52792597,14.1717280931
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test58.nc,34359750521,2424.67594099,14.170862976
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test19.nc,34359750521,2426.82954001,14.1582875742
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test19.nc,34359750521,2427.40101504,14.1549543351
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test31.nc,34359750521,2428.84398103,14.1465449364
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test37.nc,34359750521,2428.96129012,14.1458617149
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test31.nc,34359750521,2429.40816092,14.1432596933
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test37.nc,34359750521,2429.70598197,14.1415260842
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test61.nc,34359750521,2436.51233292,14.1020219996
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test61.nc,34359750521,2436.83583403,14.1001498916
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test14.nc,34359750521,2504.30449891,13.7202766421
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test14.nc,34359750521,2505.29827404,13.7148342283
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test1.nc,34359750521,2665.16937399,12.8921451883
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test1.nc,34359750521,2669.77897692,12.8698857913
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test1.nc,34359750521,2670.833215,12.8648057573
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/mjones07/test51.nc,34359750521,2710.10630989,12.6783773742
