mpisize,file,filesize,walltime,rate(MB/s)
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test48.nc,34359750521,2537.56352115,13.5404494251
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test87.nc,34359750521,2548.80068707,13.4807522201
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test135.nc,34359750521,2553.6854949,13.4549656133
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test135.nc,34359750521,2552.80107093,13.4596271179
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test30.nc,34359750521,2560.7340529,13.4179300979
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test30.nc,34359750521,2560.20907092,13.4206815026
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test145.nc,34359750521,2562.11903811,13.4106768694
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test31.nc,34359750521,2564.96558309,13.3957939816
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test155.nc,34359750521,2568.67730498,13.376437147
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test155.nc,34359750521,2570.43120694,13.3673099005
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test155.nc,34359750521,2569.71359611,13.371042817
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test155.nc,34359750521,2568.73438287,13.3761399194
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test132.nc,34359750521,2574.09039497,13.3483076539
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test181.nc,34359750521,2576.37147999,13.33648924
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test26.nc,34359750521,2577.82503104,13.3289692307
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test37.nc,34359750521,2579.20985079,13.3218126902
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test37.nc,34359750521,2579.10071206,13.3223764238
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test80.nc,34359750521,2584.4015801,13.2950508875
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test60.nc,34359750521,2586.13549089,13.2861370342
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test176.nc,34359750521,2589.15300798,13.2706527637
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test112.nc,34359750521,2590.11281204,13.2657351299
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test191.nc,34359750521,2589.81980991,13.2672359635
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test240.nc,34359750521,2594.73665905,13.2420954555
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test221.nc,34359750521,2598.67052603,13.2220495738
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test221.nc,34359750521,2598.78503513,13.2214669765
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test89.nc,34359750521,2599.07673502,13.2199831032
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test197.nc,34359750521,2600.92111087,13.2106084946
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test238.nc,34359750521,2600.52067089,13.2126427241
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test40.nc,34359750521,2601.48347902,13.2077527296
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test36.nc,34359750521,2603.99728894,13.1950024168
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test7.nc,34359750521,2607.19154596,13.1788362747
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test7.nc,34359750521,2602.83414197,13.2008989612
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test83.nc,34359750521,2608.12083817,13.1741405606
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test7.nc,34359750521,2605.97298503,13.1849987388
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test117.nc,34359750521,2609.48561001,13.1672504302
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test62.nc,34359750521,2611.15481496,13.1588331432
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test62.nc,34359750521,2611.85021019,13.1553296536
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test106.nc,34359750521,2611.987782,13.1546367704
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test58.nc,34359750521,2610.40136003,13.1626312517
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test58.nc,34359750521,2612.17018986,13.1537181821
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test43.nc,34359750521,2613.3602941,13.1477280796
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test225.nc,34359750521,2614.83621287,13.1403069729
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test167.nc,34359750521,2620.48293281,13.1119917214
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test234.nc,34359750521,2622.37660003,13.1025233068
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test195.nc,34359750521,2624.82704401,13.090291263
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test138.nc,34359750521,2628.04115391,13.0742817592
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test138.nc,34359750521,2628.13516307,13.0738140883
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test103.nc,34359750521,2629.77216411,13.0656757988
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test88.nc,34359750521,2626.71851206,13.0808651035
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test47.nc,34359750521,2632.49402881,13.0521665557
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test47.nc,34359750521,2631.8687489,13.0552674921
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test231.nc,34359750521,2633.46036482,13.047377124
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test74.nc,34359750521,2632.33774185,13.052941488
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test74.nc,34359750521,2633.19604611,13.0486868123
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test123.nc,34359750521,2634.58735085,13.041795904
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test64.nc,34359750521,2634.67640495,13.0413550812
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test148.nc,34359750521,2638.86308503,13.0206643595
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test151.nc,34359750521,2639.03161812,13.0198328376
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test61.nc,34359750521,2640.82983804,13.0109672445
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test200.nc,34359750521,2641.20859718,13.0091014234
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test200.nc,34359750521,2639.39054585,13.0180622853
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test189.nc,34359750521,2641.27542996,13.0087722512
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test252.nc,34359750521,2639.90465117,13.0155270971
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test32.nc,34359750521,2641.93796206,13.0055099758
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test32.nc,34359750521,2641.38589191,13.0082282283
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test154.nc,34359750521,2643.16240096,12.9994852032
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test21.nc,34359750521,2645.71025395,12.9869665318
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test243.nc,34359750521,2647.7080512,12.9771673676
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test235.nc,34359750521,2643.13126898,12.999638317
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test226.nc,34359750521,2646.18432307,12.9846398913
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test49.nc,34359750521,2649.15265393,12.9700908213
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test49.nc,34359750521,2649.16033602,12.9700532104
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test235.nc,34359750521,2648.93565011,12.9711533459
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test168.nc,34359750521,2645.34697986,12.988749976
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test75.nc,34359750521,2650.21971297,12.9648686684
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test68.nc,34359750521,2652.13893795,12.9554866185
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test5.nc,34359750521,2652.52698803,12.9535913022
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test159.nc,34359750521,2656.439394,12.934513243
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test12.nc,34359750521,2656.40494084,12.9346810016
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test12.nc,34359750521,2657.9308331,12.927255327
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test90.nc,34359750521,2660.97626996,12.9124603285
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test115.nc,34359750521,2659.42087698,12.9200123299
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test78.nc,34359750521,2660.40238905,12.9152457021
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test237.nc,34359750521,2660.21828508,12.9161395189
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test180.nc,34359750521,2657.63546515,12.9286920541
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test101.nc,34359750521,2664.55101109,12.8951370711
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test51.nc,34359750521,2663.04699802,12.9024198771
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test142.nc,34359750521,2666.31825399,12.8865901396
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test239.nc,34359750521,2679.74629211,12.8220162566
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test255.nc,34359750521,2685.79382396,12.7931452573
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test216.nc,34359750521,2693.55492115,12.7562836203
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test236.nc,34359750521,2699.09024811,12.7301228794
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test69.nc,34359750521,2700.93832302,12.7214124914
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test46.nc,34359750521,2702.80171919,12.7126419512
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test114.nc,34359750521,2705.96614909,12.6977754443
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test56.nc,34359750521,2706.35344219,12.6959583273
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test105.nc,34359750521,2724.34053898,12.6121349477
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test214.nc,34359750521,2725.68806696,12.6058997497
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test237.nc,34359750521,2732.03632879,12.5766082094
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test136.nc,34359750521,2732.56637383,12.5741686826
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test56.nc,34359750521,2737.67197895,12.5507185613
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test56.nc,34359750521,2739.80255008,12.5409586614
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test205.nc,34359750521,2741.10634398,12.5349936154
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test199.nc,34359750521,2743.59576797,12.5236198867
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test124.nc,34359750521,2744.49995613,12.5194939225
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test66.nc,34359750521,2745.89243793,12.5131451059
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test201.nc,34359750521,2773.97134089,12.3864836
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test109.nc,34359750521,2778.79941797,12.3649624722
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test14.nc,34359750521,2786.20928097,12.3320781234
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test14.nc,34359750521,2804.79659104,12.2503537799
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test201.nc,34359750521,2808.262604,12.2352341523
256,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test109.nc,34359750521,2814.21419406,12.2093586883
1,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test204.nc,34359750521,55.871792078,614.974913871
4,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test238.nc,34359750521,102.386853933,335.587521259
4,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test87.nc,34359750521,103.952624083,330.532786683
4,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test231.nc,34359750521,107.42342782,319.853417622
4,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test130.nc,34359750521,109.526974916,313.710394606
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test100.nc,34359750521,219.845601082,156.290370842
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test43.nc,34359750521,228.231020927,150.548117348
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test158.nc,34359750521,260.476850986,131.910956351
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test133.nc,34359750521,265.449747086,129.439756105
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test62.nc,34359750521,317.735172033,108.139587761
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test205.nc,34359750521,320.393882036,107.242217931
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test189.nc,34359750521,323.807659149,106.111605301
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test117.nc,34359750521,325.382007122,105.598188495
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test176.nc,34359750521,325.66981411,105.504867299
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test11.nc,34359750521,328.430838108,104.617918095
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test232.nc,34359750521,329.429680109,104.300713007
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test223.nc,34359750521,339.90186286,101.08726746
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test77.nc,34359750521,340.229691029,100.989864868
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test142.nc,34359750521,373.825479984,91.9138805692
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test53.nc,34359750521,381.388201952,90.0912779817
16,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test175.nc,34359750521,390.876202822,87.90443182
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test13.nc,34359750521,1084.27638721,31.6891070636
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test234.nc,34359750521,1097.86573601,31.2968602572
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test44.nc,34359750521,1116.24158907,30.7816433803
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test238.nc,34359750521,1124.92754912,30.5439675184
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test2.nc,34359750521,1139.64613223,30.1494907492
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test141.nc,34359750521,1290.05280709,26.6343752225
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test145.nc,34359750521,1303.58465505,26.3578973471
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test248.nc,34359750521,1324.97033501,25.9324677792
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test41.nc,34359750521,1353.45624208,25.3866726183
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test153.nc,34359750521,1362.40234709,25.2199730824
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test98.nc,34359750521,1383.83482194,24.8293726796
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test103.nc,34359750521,1389.20575905,24.7333775412
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test198.nc,34359750521,1391.31598902,24.695864054
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test134.nc,34359750521,1409.604177,24.3754602048
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test121.nc,34359750521,1414.84753203,24.2851259539
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test247.nc,34359750521,1423.32131696,24.1405437491
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test21.nc,34359750521,1462.72911501,23.4901665445
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test182.nc,34359750521,1466.12067223,23.4358270584
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test155.nc,34359750521,1467.15955997,23.4192322762
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test75.nc,34359750521,1477.29395604,23.2585738136
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test144.nc,34359750521,1486.86454606,23.1088639594
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test144.nc,34359750521,1484.20531297,23.1502678375
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test244.nc,34359750521,1495.58182001,22.9741696919
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test244.nc,34359750521,1492.986619,23.0141048043
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test63.nc,34359750521,1501.94477797,22.8768400976
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test63.nc,34359750521,1500.6442759,22.896665834
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test78.nc,34359750521,1509.46684384,22.7628388534
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test241.nc,34359750521,1704.37688994,20.1597139246
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test170.nc,34359750521,1710.96935105,20.0820374134
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test155.nc,34359750521,1713.03154111,20.0578621563
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test223.nc,34359750521,1713.85143805,20.0482665873
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test168.nc,34359750521,1726.11270094,19.9058558009
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test63.nc,34359750521,1729.55722904,19.8662119669
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test137.nc,34359750521,1744.61268497,19.6947728382
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test213.nc,34359750521,1747.01995087,19.6676348796
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test213.nc,34359750521,1748.29491305,19.653292053
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test116.nc,34359750521,1747.55030298,19.6616660833
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test61.nc,34359750521,1759.47448707,19.5284164525
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test40.nc,34359750521,1769.79085803,19.4145824435
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test186.nc,34359750521,1775.2144289,19.3552677139
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test83.nc,34359750521,1777.58773303,19.329425987
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test74.nc,34359750521,1782.75474,19.2734029814
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test175.nc,34359750521,1782.92933202,19.2715156479
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test80.nc,34359750521,1786.67583895,19.2311049223
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test172.nc,34359750521,1787.93789196,19.2175302484
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test139.nc,34359750521,1793.19754505,19.1611630385
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test246.nc,34359750521,1796.30861115,19.1279774019
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test137.nc,34359750521,1800.64613295,19.081900598
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test194.nc,34359750521,1801.97825098,19.0677942435
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test218.nc,34359750521,1803.54952097,19.0511821946
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test20.nc,34359750521,1805.46689606,19.0309501637
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test40.nc,34359750521,1804.03276587,19.0460789688
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test160.nc,34359750521,1807.20777702,19.0126176734
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test154.nc,34359750521,1833.64262795,18.7385207985
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test37.nc,34359750521,1840.47437191,18.668964396
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test140.nc,34359750521,1843.86042905,18.6346807924
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test111.nc,34359750521,1847.51761913,18.5977931497
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test93.nc,34359750521,1847.7743969,18.5952086893
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test52.nc,34359750521,1849.30400991,18.5798280525
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test24.nc,34359750521,1852.23251915,18.5504520441
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test86.nc,34359750521,1854.50689602,18.5277016736
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test133.nc,34359750521,1857.43241692,18.4985198966
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test255.nc,34359750521,1859.79655981,18.4750048814
64,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test152.nc,34359750521,1862.64038587,18.4467977725
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test198.nc,34359750521,2715.7491231,12.6520341031
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test123.nc,34359750521,2734.10966492,12.5670710879
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test182.nc,34359750521,2764.32103205,12.4297251016
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test47.nc,34359750521,2786.98174119,12.3286600745
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test55.nc,34359750521,2795.86280704,12.2894980521
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test234.nc,34359750521,2800.37551689,12.2696939442
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test69.nc,34359750521,2803.31315899,12.256836312
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test117.nc,34359750521,2810.69028091,12.2246662161
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test130.nc,34359750521,2812.17375207,12.2182174895
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test93.nc,34359750521,2816.19550395,12.2007689
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test77.nc,34359750521,2818.48616099,12.1908530177
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test242.nc,34359750521,2830.69618392,12.1382685702
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test66.nc,34359750521,2838.48352981,12.1049673744
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test151.nc,34359750521,2847.8621819,12.0651029883
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test94.nc,34359750521,2851.37719893,12.0502298096
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test206.nc,34359750521,2854.19930816,12.0383150619
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test38.nc,34359750521,2866.79677391,11.985415511
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test200.nc,34359750521,2873.1551671,11.958891366
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test34.nc,34359750521,2878.81743693,11.935369739
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test10.nc,34359750521,2881.25720716,11.9252631926
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test213.nc,34359750521,2882.08803701,11.9218254542
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test213.nc,34359750521,2882.76255107,11.9190359637
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test85.nc,34359750521,2883.18590522,11.9172858257
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test23.nc,34359750521,2876.29408717,11.9458405433
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test201.nc,34359750521,2890.39494586,11.8875624835
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test156.nc,34359750521,2890.52243996,11.8870381513
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test122.nc,34359750521,2893.39855504,11.8752221194
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test82.nc,34359750521,2897.1082058,11.8600162922
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test82.nc,34359750521,2897.907866,11.8567435922
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test62.nc,34359750521,2898.83471894,11.8529526007
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test49.nc,34359750521,2899.78801084,11.8490559974
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test238.nc,34359750521,2903.992342,11.8319012155
128,http://host298.jc.rl.ac.uk/thredds/fileServer/data/hiresgw/test179.nc,34359750521,2903.69387293,11.83311741
